Date,Open,High,Low,Close,Adj Close,Volume
2014-01-01,589.0,591.5,583.5999755859375,588.4000244140625,318.7240295410156,3790296
2014-01-02,586.7999877929688,593.4000244140625,580.0,580.0,314.1739196777344,7950003
2014-01-05,585.0,586.0,580.0,583.0,315.7989196777344,1584359
2014-01-06,582.0,588.4000244140625,575.2000122070312,588.4000244140625,318.7240295410156,4565391
2014-01-07,588.4000244140625,599.5,586.0999755859375,598.5,324.19500732421875,4398839
2014-01-08,595.5,598.0,590.7999877929688,595.0,322.2991027832031,2823606
2014-01-09,588.0,591.0999755859375,575.7000122070312,578.0,313.090576171875,9449453
2014-01-12,581.0999755859375,587.7999877929688,580.0,587.0,317.9656677246094,2587999
2014-01-13,586.0,592.0,582.4000244140625,589.0,319.0489501953125,4685782
2014-01-14,583.0,598.0,581.7999877929688,595.0,322.2991027832031,7405577
2014-01-15,590.4000244140625,593.2000122070312,569.5,575.0,311.4654846191406,19692239
2014-01-16,572.7000122070312,573.7999877929688,552.0999755859375,552.2999877929688,299.16937255859375,24116408
2014-01-19,543.0,552.9000244140625,540.0999755859375,550.0,297.92352294921875,6210897
2014-01-20,548.5999755859375,549.5999755859375,532.7000122070312,533.5,288.98583984375,13572167
2014-01-21,538.9000244140625,547.5,534.2999877929688,545.0,295.2151184082031,13526215
2014-01-22,538.9000244140625,547.5,534.2999877929688,545.0,295.2151184082031,13526215
2014-01-23,551.0,553.7000122070312,543.5999755859375,545.0,295.2151184082031,6322473
2014-01-26,540.5,545.0,536.0,545.0,295.2151184082031,3946618
2014-01-27,547.0,549.5999755859375,538.5999755859375,547.0999755859375,296.3526916503906,8828883
2014-01-28,548.0,557.0999755859375,542.0,544.5,294.9443054199219,10873671
2014-01-29,542.5999755859375,544.0,534.2999877929688,539.9000244140625,292.4525451660156,8742047
2014-01-30,531.0,545.0,530.2999877929688,539.0,291.9650573730469,18705519
2014-02-02,535.0999755859375,536.9000244140625,531.5,533.0999755859375,288.7691650390625,4642249
2014-02-03,532.0,540.0,530.0999755859375,538.0,291.42340087890625,8594108
2014-02-04,532.0,558.0,530.9000244140625,558.0,302.25689697265625,14496335
2014-02-05,557.4000244140625,567.4000244140625,552.2000122070312,556.0,301.1736145019531,12760019
2014-02-06,553.0,556.0,545.0,551.5,298.7361145019531,11320684
2014-02-09,560.5,563.0,553.7999877929688,559.2999877929688,302.9611511230469,2663584
2014-02-10,560.5,563.0,553.7999877929688,559.2999877929688,302.9611511230469,2663584
2014-02-11,559.7999877929688,572.0,557.0,572.0,309.8404846191406,8541303
2014-02-12,575.0,578.0,564.4000244140625,568.2000122070312,307.7820739746094,29199743
2014-02-13,570.0,570.0,561.4000244140625,570.0,308.7571716308594,4302098
2014-02-16,572.0,575.9000244140625,567.0,570.0,308.7571716308594,1797777
2014-02-17,571.5999755859375,572.7999877929688,564.2999877929688,564.2999877929688,305.6695251464844,2546006
2014-02-18,563.2000122070312,569.7000122070312,560.5,565.0,306.0487365722656,8451724
2014-02-19,565.0,577.5999755859375,565.0,576.2999877929688,312.169677734375,7498774
2014-02-20,570.0999755859375,591.7000122070312,570.0,588.0,318.5073547363281,10229368
2014-02-23,590.0,591.9000244140625,579.2999877929688,580.5,314.4447326660156,6816546
2014-02-24,580.7999877929688,591.4000244140625,579.5,590.0,319.5906982421875,11492892
2014-02-25,586.0,598.0,576.0999755859375,583.0,315.7989196777344,15042273
2014-02-26,586.0,598.0,576.0999755859375,583.0,315.7989196777344,15042273
2014-02-27,565.0,568.0,560.5,565.7000122070312,306.4278869628906,25138838
2014-03-02,565.0,571.5,560.2999877929688,569.0,308.21551513671875,3306427
2014-03-03,572.7000122070312,584.7999877929688,569.5,584.7999877929688,316.77398681640625,8222067
2014-03-04,583.0999755859375,594.9000244140625,581.0,590.0,319.5906982421875,7688029
2014-03-05,593.5999755859375,595.0,583.0,583.0,315.7989196777344,6840072
2014-03-06,578.0999755859375,585.0,569.0,571.7000122070312,309.67803955078125,10745869
